Index,Comment,Label
826,"quạt mạnh, mát. lâu lâu cũng có bắn vài tia nước ra nhưng không đáng kể. máy cũng không đến mức ồn quá. quạt mạnh thì vậy thôi.",0
827,"quạt nóng không khác gì quạt thường, sai lầm khi mua br chất lượng khác xa so với những gì nhân viên giới thiệu",0
828,"mới mua sáng nay đang bị lỗi chảy nước ở tấm làm mát bên phải, đang chờ bảo hành xem sao rồi ý kiến lại",0
829,"mới nhận máy, nhưng quạt ồn kinh khủng, khả năng làm mát bình thường không như qc, nhiet đô luôn luôn như nhau không thay đổi, một điều nữa là dùng rất khó thở.",0
830,"nhìn chung là ổn, ngân viên bảo vệ rất nhiệt tình, thiệt thà và hiếu khách. nhân viên bán hàng nhìn bề ngoài thì ân cần với khách nhưng cảm giác không thật tâm, nói chuyện quá lớn, thiếu 1 chút lễ độ, nên lắng nghe nhiều hơn là nói quá nhiều, nên biết khách hàng là ai, cần gì chứ đừng chỉ biết nói và nói thiếu tinh tế. nhiệt tình là tốt nhưng phải thêm sự thiệt tình nữa thì rất hay. br",0
831,"mua 2 cái vì phòng khách rộng không lắp được điều hòa nên bắt buộc mua. thiết kế khá đẹp, hiện đại nhưng dễ bám bụi. đây là 1 dạng quạt phun sương cải tiến chứ không hề có công nghệ điều hòa, tên mỹ miều cho dễ bán thôi. phòng khách nhà mình khá to, để khoảng cách xa mà máy kêu nghe như đây chuyền sản xuất trong nhà. nước bơm không đều, nhiều lúc thừa văng ướt hết nhà. nói chung cho 2 sao vì thái độ phục vụ của điện máy xanh tốt chứ không hài lòng với sp chút nào ! nếu quạt cây thiết kế như này mình sẽ chọn quạt cây chứ không chọn quạt điều hòa.",0
832,sản phẩm sử dụng rất tốt cho không gian mở nhưng thấy chế độ gió ngủ zs gió tự nhiên chả khác nhsu bao nhiêu.,0
833,quạt bật chế độ ngủ mà nó kêu còn lớn hơn chế độ bình thường đồng hồ hiển thị nhiêt độ lúc nào cũng 31 đô không giảm chút1 nào dù trời lạnh không biết sản phẩm có bị lỗi không,0
834,"thấy đẹp và nhân viên tư vấn nhiệt tình nên mua dùng được 2 ngày, thật sự rất thất vọng phải trả lại lỗ 20 để mua máy lạnh. quạt chạy bắn ra tia nước li ti như mưa làm ẩm ướt hết cả phòng. phải để quạt thổi hướng thẳng vô người thì mới mát hơn 1 chút nhưng không đáng kể. ai có ý định mua nó cho phòng ngủ thì nên cân nhắc, vì nó làm rít da, khó thở, đau họng buổi tối.",0
835,"mình mới mua ngày hôm qua, hôm nay gọi bảo hành, phần bơm nước của máy lúc bơm lúc không, xài chưa được j giờ phải bảo hành. br",0
836,"máy tốt hợp giá tiền, chỉ mỗi tội khay chứa đá không thích hợp. sài đá chỉ được 15 phút giãm được 5 đến 6 độ nói chung ok",0
837,có ai bị giống mình không. quạt chạy rất ok. nhưng mà nằm quạt khiến mình khó thở. dù để chế độ làm mát hay không cũng đều khó thở.,0
838,"quạt mới mua dùng không nhiều nhưng đã bị liệt các nút cảm ứng trên đầu quạt, tự động tăng giảm mức gió loạn xạ. gọi tổng đài điện máy xanh thì được biết hiện tại đã hết hàng nên không đổi lại máy này được chỉ đổi lại máy khác và bù tiền. thất vọng.",0
839,"quạt tốt, dùng trong phòng thoáng khí nên cảm nhận thấy mát mẻ, bỏ nước lạnh thì phê đừng hỏi luôn, hài lòng với sản phẩm. các bác mang quạt vào phòng kín rồi than nóng là đúng rồi",2
840,không biết mọi người mua quạt có bị lỗi không chứ mình thấy quạt mình sài ok mà chỉ có điều là lưới xung quanh quạt dỏm quá đụng nhẹ là rách liền.quạt thiết kế đẹp dùng ok,0
841,"mình thích quạt sunhouse, quạt mát dễ sợ luôn, tiếc là bị bắn nước ra ngoài. mình đổi sang quạt dakio, hơi hối hận vì quạt không mát, thua sunhouse nhiều, trời nóng mà bật chế độ làm mát như quạt thường",0
842,quá tệ lun vừa nhận lúc 3h 5h phải chạy ra hỏi đổi lại mất phí 20 mà còn trả góp nữa coi như ngu 1tr mấy bạc. quạt nóng kinh khủng rít da không chịu nổi. quá ngu điện máy xanh nên coi lại mất khách hết.,0
843,"mình vừa mua hôm qua. thấy quạt chạy êm và rất mát, mình chỉ chỉnh mức 1 và 2 thôi đã thấy mát r. có nhìu ng bảo bị văng nước ra chắc là vừa mở lên đã bật ngay mức 3 và chế độ làm mát nên ms bị nhân viên thôi. mọi người thử mở mức 1 khoảng 2 phút r hãy bật chế độ lm mát sau đó tăng tốc độ lên xem thế nào nhe. riêng mình cảm thấy quạt sử dụng rất ok",2
844,quạt không ra gì nước bị đọng ở cánh điều khiển thì không dùng được ở tầm xa . đã mua và đổi loại khác,0
845,minh mới mua 2 ngày. giờ muốn đổi lại máy khác được không. mong sớm nhận được sự phản hồi,0
846,không ra gì.vừa mua chiều qua.hôm nay đã hỏng.bật được có 1 lúc buổi chiều hôm qua.giơ goi nhân viên còn à uông.chán cách làm việc của điện máy xanh.lần đầu cũng là lần cuối luôn,0
847,"máy đẹp thật , nhưng lỗi văng nước như mưa ra nhà. kèm theo tạo độ ẩm cao cho căn phòng thêm nóng khó chịu , rít da ... nói chung quá thất vọng sản phẩm",0
848,"máy vừa mua 30 phút phát hiện máy bơm, bơm từ thùng chứa nước rồi bơm thẳng ra nhà luôn. xin trả lại hàng vì tôi không tin tưởng sản phẩm này nữa. đổi 1 cũng vậy thôi. tôi là khách hàng thân thiết với điện máy xanh, vậy mà máy lỗi do nhà xuất, tôi muốn trả lại vẫn mất 20. tôi xin cạch điện máy xanh từ đây luôn",0
849,máy chạy quá ồn! gió yếu! khi sử dụng xong sáng hơi nước rít rít người! khuyên nên mua máy lạnh,1
850,"quạt ồn, yếu, phạm vi quạt gió nhỏ, tốc độ đảo gió rất chậm, người ngồi ở góc cảm giác rất khó chịu, bơm nước nghe róc rách nước tràn khi đi từ lưới tản nhiệt về bình chứa. nước không thấm đều tấm lưới tản nhiệt. nhiệt kế luôn hiển thị 33 dù nửa đêm hay 8h sáng. tối qua quạt còn thấy hơi nước, nay quạt ra luôn các hạt nước rất khó chịu.",0
851,"quạt dùng rất tốt, chạy khỏe, mình đã mua 2 cái.giá cả phải chăng .nhân viên nhiệt tình chu đáo",2
852,khuyên mọi người mua máy lạnh di động chứ quạt cái quạt này không ăn thua đâu. phòng mà kín trưa như đi xông hơi luôn. ẩm lắm,0
853,"quạt nhìn to hoành tráng, nhưng kèm theo rất ồn, để phòng khách mà còn nghe ào ào, độ mát lạnh thì cũng không bằng 1 số hiệu khác như boss kiểu dáng nhỏ hơn nhưng độ mát thì hơn nhiều. br dịch vụ của điện máy xanh thì dạo này không còn tin cậy được, trên web khi đặt thì đảm bảo giao trong ngày sau 34 tiếng nhưng thực tế là gọi ra xin lỗi rồi hẹn 34 ngày sau mới có hàng.",0
854,em nói thật chứ mấy bác nên đọc kĩ hướng dẫn rồi hẵng sử dung máy ngon trong tầm giá mát nói chung chỉ thế thôi.kaka,2
855,quạt mát êm ngu ngon chất lượng cũng ok thích nhân viên tất cả mọi người trong dmx đều thân thiện nhiệt tình tôi hay mua đồ trong đó sài nên thấy rất hài lòng về tất ca mọi thứ trong dmx ok,2
856,"mình ít khi nào đánh giá tệ spham lắm mà phải nói đợt này thấy thất vọng dã man. mới mua tối hôm qua. sài gòn nóng dữ thần vậy hả ta, sao mà cái quạt này nó còn không mát bằng quạt thường nhỉ. anh chồng nằm ngủ mà vã mồ hôi thấy thương. quạt chế độ ngủ kêu ầm ầm, lúc mạnh lúc yếu, kho chịu vô cùng. trong hộc chứa nước thì có gì như rêu ấy, mà đâu gỡ ra vệ sinh được. chỉ muốn mau tan làm để trả lại máy",0
857,"quạt chất lượng tốt , giảm 30  giá quá rẻ .có cả đá khô xài mát hẳn . nhân viên tư vấn nhiệt tình . cảm ơn điện máy xanh rất nhiều .",2
858,"mới mua về dùng rất mát, giá lại rẻ nữa chứ. nhân viên tư vấn dễ thương. hãng này mình sẽ quay lại mua nữa!",2
859,quạt ồn. khi bắt đầu bật chế độ làm mát có nước văng ra. quạt to dùng cho phòng rộng mà mà dây điện được hơn 1 mét. đặc biệt cái ông nào dán cái tem bảo hành ở vị trí quá  thông minh ngay con ốc giữ tấm lưới lọc phía sau. muốn tháo tấm lưới lọc để vệ sinh là mất luôn bảo hành,2
860,"chế độ ban đêm quá tệ, quạt lúc mạnh lúc yếu, lúc mạnh thì rất ồn. nhà sản xuất mà làm ra cái chế độ ban đêm này thì đã sai sót không nghiên cứu kỹ.",0
861,"mình mua chưa đầy 1 tháng đổi 2 máy rồi. máy đầu tiên thì bắn nước ướt hết cả phòng, đổi máy khác thì xài tuần là không bơm nước lên. hôm nay báo là đổi máy khác. đó giờ rất tin tưởng điện máy xanh, nhưng mua hàng lần này rất thất vọng. mình mua khá nhiều ở điện máy nhưng tại sao hàng lần này quá tệ",0
862,"mới mua quạt sunhouse shd 7727. quạt thử nửa ngày nên có nhận xét ban đầu cho ace tham khảo. quạt làm mát tốt, gió mạnh, có tiếng ồn hơn quạt cơ bt. mình ở phòng trọ diện tích khoảng 18mét vuông thôi nhưng chỉ làm mát đúng hướng gió không tản ra khắp phòng được. mở nửa ngày mà đồng hồ hiển thị nhiệt độ phòng vẫn y nguyên không thấy xuống  không hiểu nguyên nhân . nói chung mua về đổ nước vào, bật chế độ làm mát lên rồi nằm ngay trước máy quạt rất phê. ok. br",0
863,"tốt, máy hơi ồn, còn lại cảm thẩy ổn, nhân viên phục vụ quá nhiệt tình, thân thiện",2
864,"mới mua máy điều hòa sunhouse sd7727 tại điện máy xanh 29319. sau khi dùng thử thì phát hiện máy bơm chế độ làm mát không hoạt động, đèn cool sáng nhấp nháy liên tục. gọi bảo hành điện máy xanh thì gửi trúng nhân viên kĩ thuật không biết gì về máy làm mát, trả lời như cho có. tổng đài báo lại phải chờ bảo hành bên sunhouse kiểm tra mất thêm 4 ngày nữa, nếu lỗi kĩ thuật mới đổi cái khác. tự nhiên mang phải cục nợ về nhà. sao không kiểm tra sản phẩm trước khi bán. quá thất vọng về điện máy xanh, tốn thời gian.",0
865,máy làm mát tốt. nhưng có cái hơi ồn. và sáng dậy nước lênh láng nhà. noia chung là cảm thấy tốt,2
866,sản phẩm tốt. thích hợp để phòng khách vì tiếng hơi ồn. nhân viên tư vấn nhiệt tình.,2
867,"máy làm mát rất tốt. mình mua 2 cái 1 lúc để phòng ngủ, mấy tối nay oi bức vậy mà khi xài máy này để số nhỏ làm mát phải đắp mền ngủ luôn. like 5 sao, còn bền như thế nào phải sau này mới biết nhưng trước mắt là like đó.",2
868,mua cũng được 2 tuần. máy quạt mát. thay nước thường xuyên cho không bị hôi 2 ngày 1 lần . máy quạt mạnh thích hộp cho phòng lớn... nên cảm thấy hơi ồn. mới mua cũng bị văng nước...sử dụng 2 3 ngày tự nhiên hết văng.,0
869,mới mua dùng được 2 tiếng nước văng đầy nhà.máy chạy tiếng to.nhân viên tư vấn không nhiệt tình.bảo mua cái nằm phòng ngủ thi giới thiệu cái này.vừa to vừa ồn.nước văng khắp.mua nhiều đồ ơ dmx ma cai nay không hài lòng ti nào,0
870,"máy lúc bật làm mát bị phun nước,mua được 5ngày, nay quạt có mùi rất khó chịu,kiểu như mùi tanh của hồ nuôi cá,trong khoang chứa nước có gì giống như rong rêu.máy mới mà như đã qua sử dụng.",2
871,"sp tốt, chạy êm. làm lạnh nhanh. mẫu mã đẹp. nhưng hơi ồn. nhân viên hỗ trợ nhiệt tình, thân thiện.",2
872,"tôi mua máy sấy dùng cho cá nhân từ 26 102024 nhưng máy đang sấy thì thấy khói lên, không chạy nữa, mà thấy trên sảnphẩm bảo hành 2 năm. vậy máy có được bảo hành không",0
